id,full_name,first_name,last_name,is_active,league
201936,Tyreke Evans,Tyreke,Evans,False,NBA
1641787,Tosan Evbuomwan,Tosan,Evbuomwan,True,NBA
101137,Daniel Ewing,Daniel,Ewing,False,NBA
121,Patrick Ewing,Patrick,Ewing,False,NBA
201607,Patrick Ewing,Patrick,Ewing,False,NBA
203957,Danté Exum,Danté,Exum,True,NBA
201963,Christian Eyenga,Christian,Eyenga,False,NBA
203105,Festus Ezeli,Festus,Ezeli,False,NBA
76689,Johnny Ezersky,Johnny,Ezersky,False,NBA
76690,Joe Fabel,Joe,Fabel,False,NBA
76691,John Fairchild,John,Fairchild,False,NBA
1629605,Tacko Fall,Tacko,Fall,False,NBA
76692,Phil Farbman,Phil,Farbman,False,NBA
202702,Kenneth Faried,Kenneth,Faried,False,NBA
76693,Dick Farley,Dick,Farley,False,NBA
200770,Jordan Farmar,Jordan,Farmar,False,NBA
2824,Desmon Farmer,Desmon,Farmer,False,NBA
76695,Jim Farmer,Jim,Farmer,False,NBA
76694,Mike Farmer,Mike,Farmer,False,NBA
1108,Tony Farmer,Tony,Farmer,False,NBA
76696,Bob Faught,Bob,Faught,False,NBA
203543,Vitor Faverani,Vitor,Faverani,False,NBA
202324,Derrick Favors,Derrick,Favors,False,NBA
201174,Nick Fazekas,Nick,Fazekas,False,NBA
76697,Dave Fedor,Dave,Fedor,False,NBA
76698,Bob Feerick,Bob,Feerick,False,NBA
76699,Butch Feher,Butch,Feher,False,NBA
994,Jamie Feick,Jamie,Feick,False,NBA
76701,Ron Feiereisel,Ron,Feiereisel,False,NBA
76702,George Feigenbaum,George,Feigenbaum,False,NBA
76703,Dave Feitl,Dave,Feitl,False,NBA
1627770,Kay Felder,Kay,Felder,False,NBA
1626245,Cristiano Felicio,Cristiano,Felicio,False,NBA
203467,Carrick Felix,Carrick,Felix,False,NBA
101230,Noel Felix,Noel,Felix,False,NBA
76704,Ray Felix,Ray,Felix,False,NBA
101109,Raymond Felton,Raymond,Felton,False,NBA
76705,Jake Fendley,Jake,Fendley,False,NBA
76706,Bill Fenley,Bill,Fenley,False,NBA
2724,Desmond Ferguson,Desmond,Ferguson,False,NBA
1628390,Terrance Ferguson,Terrance,Ferguson,False,NBA
201164,Rudy Fernandez,Rudy,Fernandez,False,NBA
1628981,Bruno Fernando,Bruno,Fernando,True,NBA
76707,Eric Fernsten,Eric,Fernsten,False,NBA
76708,Al Ferrari,Al,Ferrari,False,NBA
76709,Rolando Ferreira,Rolando,Ferreira,False,NBA
273,Duane Ferrell,Duane,Ferrell,False,NBA
1627812,Yogi Ferrell,Yogi,Ferrell,False,NBA
76711,Arnie Ferrin,Arnie,Ferrin,False,NBA
76712,Bob Ferry,Bob,Ferry,False,NBA
198,Danny Ferry,Danny,Ferry,False,NBA
201178,Kyrylo Fesenko,Kyrylo,Fesenko,False,NBA
1642499,Max Fiedler,Max,Fiedler,True,NBA
76713,Kenny Fields,Kenny,Fields,False,NBA
202361,Landry Fields,Landry,Fields,False,NBA
76714,Ron Filipek,Ron,Filipek,False,NBA
1642271,Kyle Filipowski,Kyle,Filipowski,True,NBA
76715,Greg Fillmore,Greg,Fillmore,False,NBA
76716,Hank Finkel,Hank,Finkel,False,NBA
714,Michael Finley,Michael,Finley,False,NBA
76717,Danny Finn,Danny,Finn,False,NBA
1627827,Dorian Finney-Smith,Dorian,Finney-Smith,True,NBA
900,Matt Fish,Matt,Fish,False,NBA
965,Derek Fisher,Derek,Fisher,False,NBA
2809,Gerald Fitch,Gerald,Fitch,False,NBA
1630238,Malik Fitts,Malik,Fitts,False,NBA
76720,Bob Fitzgerald,Bob,Fitzgerald,False,NBA
76719,Dick Fitzgerald,Dick,Fitzgerald,False,NBA
2033,Marcus Fizer,Marcus,Fizer,False,NBA
1641745,Adam Flagler,Adam,Flagler,True,NBA
76721,Jerry Fleishman,Jerry,Fleishman,False,NBA
76722,Al Fleming,Al,Fleming,False,NBA
76723,Ed Fleming,Ed,Fleming,False,NBA
313,Vern Fleming,Vern,Fleming,False,NBA
2784,Luis Flores,Luis,Flores,False,NBA
76725,Bruce Flowers,Bruce,Flowers,False,NBA
1642280,Trentyn Flowers,Trentyn,Flowers,True,NBA
76726,Sleepy Floyd,Sleepy,Floyd,False,NBA
201938,Jonny Flynn,Jonny,Flynn,False,NBA
1630201,Malachi Flynn,Malachi,Flynn,True,NBA
76727,Mike Flynn,Mike,Flynn,False,NBA
76728,Larry Fogle,Larry,Fogle,False,NBA
76729,Jack Foley,Jack,Foley,False,NBA
1829,Ike Fontaine,Ike,Fontaine,False,NBA
76731,Levi Fontaine,Levi,Fontaine,False,NBA
1631323,Simone Fontecchio,Simone,Fontecchio,True,NBA
202880,Jeff Foote,Jeff,Foote,False,NBA
1627854,Bryn Forbes,Bryn,Forbes,False,NBA
201814,Gary Forbes,Gary,Forbes,False,NBA
1630758,Aleem Ford,Aleem,Ford,False,NBA
76732,Alphonso Ford,Alphonso,Ford,False,NBA
2228,Alton Ford,Alton,Ford,False,NBA
76733,Chris Ford,Chris,Ford,False,NBA
76734,Don Ford,Don,Ford,False,NBA
76735,Jake Ford,Jake,Ford,False,NBA
1630259,Jordan Ford,Jordan,Ford,False,NBA
76736,Phil Ford,Phil,Ford,False,NBA
101213,Sharrod Ford,Sharrod,Ford,False,NBA
726,Sherell Ford,Sherell,Ford,False,NBA
2551,T.J. Ford,T.J.,Ford,False,NBA
76738,Donnie Forman,Donnie,Forman,False,NBA
76739,Bayard Forrest,Bayard,Forrest,False,NBA
1630235,Trent Forrest,Trent,Forrest,False,NBA
2218,Joseph Forte,Joseph,Forte,False,NBA
202622,Courtney Fortson,Courtney,Fortson,False,NBA
1504,Danny Fortson,Danny,Fortson,False,NBA
76740,Fred Foster,Fred,Foster,False,NBA
323,Greg Foster,Greg,Foster,False,NBA
1902,Jeff Foster,Jeff,Foster,False,NBA
76742,Rod Foster,Rod,Foster,False,NBA
1630701,Michael Foster Jr.,Michael,Foster Jr.,False,NBA
2238,Antonis Fotsis,Antonis,Fotsis,False,NBA
203095,Evan Fournier,Evan,Fournier,False,NBA
76744,Larry Foust,Larry,Foust,False,NBA
76745,Jerry Fowler,Jerry,Fowler,False,NBA
1762,Tremaine Fowlkes,Tremaine,Fowlkes,False,NBA
1628368,De'Aaron Fox,De'Aaron,Fox,True,NBA
76746,Harold Fox,Harold,Fox,False,NBA
76747,Jim Fox,Jim,Fox,False,NBA
296,Rick Fox,Rick,Fox,False,NBA
200751,Randy Foye,Randy,Foye,False,NBA
1502,Adonal Foyle,Adonal,Foyle,False,NBA
2499,Richie Frahm,Richie,Frahm,False,NBA
1883,Steve Francis,Steve,Francis,False,NBA
76748,Tellis Frank,Tellis,Frank,False,NBA
76749,Nat Frankel,Nat,Frankel,False,NBA
203479,Jamaal Franklin,Jamaal,Franklin,False,NBA
1629606,Robert Franks,Robert,Franks,False,NBA
204025,Tim Frazier,Tim,Frazier,False,NBA
76750,Walt Frazier,Walt,Frazier,False,NBA
76751,Will Frazier,Will,Frazier,False,NBA
1626187,Michael Frazier II,Michael,Frazier II,False,NBA
1628982,Melvin Frazier Jr.,Melvin,Frazier Jr.,False,NBA
76752,Anthony Frederick,Anthony,Frederick,False,NBA
202690,Jimmer Fredette,Jimmer,Fredette,False,NBA
76753,World Free,World,Free,False,NBA
202683,Enes Freedom,Enes,Freedom,False,NBA
200777,Joel Freeland,Joel,Freeland,False,NBA
76754,Donnie Freeman,Donnie,Freeman,False,NBA
1642402,Enrique Freeman,Enrique,Freeman,True,NBA
76755,Gary Freeman,Gary,Freeman,False,NBA
76756,Rod Freeman,Rod,Freeman,False,NBA
1631241,Javon Freeman-Liberty,Javon,Freeman-Liberty,False,NBA
2782,Matt Freije,Matt,Freije,False,NBA
76757,Frido Frey,Frido,Frey,False,NBA
76758,Larry Friend,Larry,Friend,False,NBA
76759,Pat Frink,Pat,Frink,False,NBA
76760,Jim Fritsche,Jim,Fritsche,False,NBA
101112,Channing Frye,Channing,Frye,False,NBA
76761,Bernie Fryer,Bernie,Fryer,False,NBA
76762,Frank Fucarino,Frank,Fucarino,False,NBA
1641788,Alex Fudge,Alex,Fudge,False,NBA
76763,Herm Fuetsch,Herm,Fuetsch,False,NBA
76764,Joe Fulks,Joe,Fulks,False,NBA
2673,Hiram Fuller,Hiram,Fuller,False,NBA
957,Todd Fuller,Todd,Fuller,False,NBA
76765,Tony Fuller,Tony,Fuller,False,NBA
1628365,Markelle Fultz,Markelle,Fultz,False,NBA
1444,Lawrence Funderburke,Lawrence,Funderburke,False,NBA
1641847,Andrew Funk,Andrew,Funk,True,NBA
76767,Terry Furlow,Terry,Furlow,False,NBA
1642277,Johnny Furphy,Johnny,Furphy,True,NBA
76768,Billy Gabor,Billy,Gabor,False,NBA
1629117,Wenyen Gabriel,Wenyen,Gabriel,False,NBA
2429,Dan Gadzuric,Dan,Gadzuric,False,NBA
202070,Tony Gaffney,Tony,Gaffney,False,NBA
1629655,Daniel Gafford,Daniel,Gafford,True,NBA
101184,Deng Gai,Deng,Gai,False,NBA
76769,Elmer R. Gainer,Elmer R.,Gainer,False,NBA
76770,Corey Gaines,Corey,Gaines,False,NBA
2558,Reece Gaines,Reece,Gaines,False,NBA
202178,Sundiata Gaines,Sundiata,Gaines,False,NBA
76771,Mike Gale,Mike,Gale,False,NBA
76772,Chad Gallagher,Chad,Gallagher,False,NBA
76773,Harry Gallatin,Harry,Gallatin,False,NBA
201568,Danilo Gallinari,Danilo,Gallinari,False,NBA
1641945,Jaylin Galloway,Jaylin,Galloway,False,NBA
204038,Langston Galloway,Langston,Galloway,False,NBA
76774,Dave Gambee,Dave,Gambee,False,NBA
333,Kevin Gamble,Kevin,Gamble,False,NBA
76776,Bob Gantt,Bob,Gantt,False,NBA
200816,Jorge Garbajosa,Jorge,Garbajosa,False,NBA
2092,Ruben Garces,Ruben,Garces,False,NBA
2682,Alex Garcia,Alex,Garcia,False,NBA
101128,Francisco Garcia,Francisco,Garcia,False,NBA
76778,Earl Gardner,Earl,Gardner,False,NBA
201242,Thomas Gardner,Thomas,Gardner,False,NBA
76779,Vern Gardner,Vern,Gardner,False,NBA
76780,Jack Garfinkel,Jack,Garfinkel,False,NBA
1627868,Patricio Garino,Patricio,Garino,False,NBA
1629636,Darius Garland,Darius,Garland,True,NBA
76781,Gary Garland,Gary,Garland,False,NBA
76782,Winston Garland,Winston,Garland,False,NBA
76783,Dick Garmaker,Dick,Garmaker,False,NBA
1612,Chris Garner,Chris,Garner,False,NBA
76785,Bill Garnett,Bill,Garnett,False,NBA
708,Kevin Garnett,Kevin,Garnett,False,NBA
1831,Marlon Garnett,Marlon,Garnett,False,NBA
1628656,Billy Garrett,Billy,Garrett,False,NBA
76786,Calvin Garrett,Calvin,Garrett,False,NBA
1051,Dean Garrett,Dean,Garrett,False,NBA
203197,Diante Garrett,Diante,Garrett,False,NBA
76788,Eldo Garrett,Eldo,Garrett,False,NBA
1630585,Marcus Garrett,Marcus,Garrett,False,NBA
76789,Rowland Garrett,Rowland,Garrett,False,NBA
76790,Tom Garrick,Tom,Garrick,False,NBA
76791,John Garris,John,Garris,False,NBA
1619,Kiwane Garris,Kiwane,Garris,False,NBA
1727,Pat Garrity,Pat,Garrity,False,NBA
1630586,Usman Garuba,Usman,Garuba,False,NBA
76793,Jim Garvin,Jim,Garvin,False,NBA
1630568,Luka Garza,Luka,Garza,True,NBA
201188,Marc Gasol,Marc,Gasol,False,NBA
2200,Pau Gasol,Pau,Gasol,False,NBA
76794,Frank Gates,Frank,Gates,False,NBA
1629232,Kaiser Gates,Kaiser,Gates,False,NBA
423,Chris Gatling,Chris,Gatling,False,NBA
930,Kenny Gattison,Kenny,Gattison,False,NBA
200752,Rudy Gay,Rudy,Gay,False,NBA
76797,Ed Gayda,Ed,Gayda,False,NBA
1845,Andrew Gaze,Andrew,Gaze,False,NBA
1627771,Michael Gbinije,Michael,Gbinije,False,NBA
1002,Reggie Geary,Reggie,Geary,False,NBA
202087,Alonzo Gee,Alonzo,Gee,False,NBA
761,Matt Geiger,Matt,Geiger,False,NBA
101153,Mickael Gelabale,Mickael,Gelabale,False,NBA
1904,Devean George,Devean,George,False,NBA
76800,Jack George,Jack,George,False,NBA
1641718,Keyonte George,Keyonte,George,True,NBA
1642273,Kyshawn George,Kyshawn,George,True,NBA
202331,Paul George,Paul,George,True,NBA
76801,Tate George,Tate,George,False,NBA
1627875,Marcus Georges-Hunt,Marcus,Georges-Hunt,False,NBA
76802,Gus Gerard,Gus,Gerard,False,NBA
76803,Derrick Gervin,Derrick,Gervin,False,NBA
76804,George Gervin,George,Gervin,False,NBA
76805,Gorham Getchell,Gorham,Getchell,False,NBA
76806,John Gianelli,John,Gianelli,False,NBA
76807,Dick Gibbs,Dick,Gibbs,False,NBA
200789,Daniel Gibson,Daniel,Gibson,False,NBA
76808,Dee Gibson,Dee,Gibson,False,NBA
1626780,Jonathan Gibson,Jonathan,Gibson,False,NBA
76809,Mel Gibson,Mel,Gibson,False,NBA
76810,Mike Gibson,Mike,Gibson,False,NBA
201959,Taj Gibson,Taj,Gibson,True,NBA
76811,Ward Gibson,Ward,Gibson,False,NBA
201592,J.R. Giddens,J.R.,Giddens,False,NBA
1630581,Josh Giddey,Josh,Giddey,True,NBA
201821,Trey Gilder,Trey,Gilder,False,NBA
1628385,Harry Giles III,Harry,Giles III,True,NBA
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,True,NBA
1630264,Anthony Gill,Anthony,Gill,True,NBA
2109,Eddie Gill,Eddie,Gill,False,NBA
383,Kendall Gill,Kendall,Gill,False,NBA
76812,Ben Gillery,Ben,Gillery,False,NBA
1631221,Collin Gillespie,Collin,Gillespie,True,NBA
1630273,Freddie Gillespie,Freddie,Gillespie,False,NBA
76813,Gene Gillette,Gene,Gillette,False,NBA
288,Armen Gilliam,Armen,Gilliam,False,NBA
76815,Herm Gilliam,Herm,Gilliam,False,NBA
600014,Artis Gilmore,Artis,Gilmore,False,NBA
76817,Walt Gilmore,Walt,Gilmore,False,NBA
76818,Chuck Gilmur,Chuck,Gilmur,False,NBA
1631367,Jacob Gilyard,Jacob,Gilyard,True,NBA
1938,Manu Ginobili,Manu,Ginobili,False,NBA
1921,Gordan Giricek,Gordan,Giricek,False,NBA
76819,Jack Givens,Jack,Givens,False,NBA
202148,Mickell Gladness,Mickell,Gladness,False,NBA
76820,George Glamack,George,Glamack,False,NBA
76821,Gerald Glass,Gerald,Glass,False,NBA
76822,Mike Glenn,Mike,Glenn,False,NBA
76823,Norman Glick,Norman,Glick,False,NBA
76824,Georgi Glouchkov,Georgi,Glouchkov,False,NBA
76825,Clarence Glover,Clarence,Glover,False,NBA
1901,Dion Glover,Dion,Glover,False,NBA
2601,Andreas Glyniadakis,Andreas,Glyniadakis,False,NBA
76826,Mike Gminski,Mike,Gminski,False,NBA
203497,Rudy Gobert,Rudy,Gobert,True,NBA
76827,Dan Godfread,Dan,Godfread,False,NBA
76828,Tom Gola,Tom,Gola,False,NBA
76829,Ben Goldfaden,Ben,Goldfaden,False,NBA
924,Anthony Goldwire,Anthony,Goldwire,False,NBA
101155,Ryan Gomes,Ryan,Gomes,False,NBA
76830,Glen Gondrezick,Glen,Gondrezick,False,NBA
76831,Grant Gondrezick,Grant,Gondrezick,False,NBA
2400,Drew Gooden,Drew,Gooden,False,NBA
76832,Gail Goodrich,Gail,Goodrich,False,NBA
1864,Steve Goodrich,Steve,Goodrich,False,NBA
203462,Archie Goodwin,Archie,Goodwin,False,NBA
1629164,Brandon Goodwin,Brandon,Goodwin,False,NBA
1630692,Jordan Goodwin,Jordan,Goodwin,True,NBA
76833,Wilfred Goodwin,Wilfred,Goodwin,False,NBA
203932,Aaron Gordon,Aaron,Gordon,True,NBA
2732,Ben Gordon,Ben,Gordon,False,NBA
204079,Drew Gordon,Drew,Gordon,False,NBA
201569,Eric Gordon,Eric,Gordon,True,NBA
76834,Lancaster Gordon,Lancaster,Gordon,False,NBA
76835,Paul Gordon,Paul,Gordon,False,NBA
101162,Marcin Gortat,Marcin,Gortat,False,NBA
1641789,Jazian Gortman,Jazian,Gortman,True,NBA
76836,Leo Gottlieb,Leo,Gottlieb,False,NBA
202726,Andrew Goudelock,Andrew,Goudelock,False,NBA
76837,Bato Govedarica,Bato,Govedarica,False,NBA
76838,Joe Graboski,Joe,Graboski,False,NBA
76839,Ricky Grace,Ricky,Grace,False,NBA
1628984,Devonte' Graham,Devonte',Graham,True,NBA
37,Greg Graham,Greg,Graham,False,NBA
101121,Joey Graham,Joey,Graham,False,NBA
76843,Mal Graham,Mal,Graham,False,NBA
76841,Orlando Graham,Orlando,Graham,False,NBA
76842,Paul Graham,Paul,Graham,False,NBA
101211,Stephen Graham,Stephen,Graham,False,NBA
1626203,Treveon Graham,Treveon,Graham,False,NBA
76844,Jim Grandholm,Jim,Grandholm,False,NBA
97,Ronnie Grandison,Ronnie,Grandison,False,NBA
101122,Danny Granger,Danny,Granger,False,NBA
76847,Stewart Granger,Stewart,Granger,False,NBA
258,Brian Grant,Brian,Grant,False,NBA
76850,Bud Grant,Bud,Grant,False,NBA
202,Gary Grant,Gary,Grant,False,NBA
285,Greg Grant,Greg,Grant,False,NBA
265,Harvey Grant,Harvey,Grant,False,NBA
270,Horace Grant,Horace,Grant,False,NBA
203924,Jerami Grant,Jerami,Grant,True,NBA
1626170,Jerian Grant,Jerian,Grant,False,NBA
76852,Josh Grant,Josh,Grant,False,NBA
1514,Paul Grant,Paul,Grant,False,NBA
76853,Travis Grant,Travis,Grant,False,NBA
1629055,Donte Grantham,Donte,Grantham,False,NBA
76854,Don Grate,Don,Grate,False,NBA
76855,Butch Graves,Butch,Graves,False,NBA
1629755,Hassani Gravett,Hassani,Gravett,False,NBA
201189,Aaron Gray,Aaron,Gray,False,NBA
1070,Devin Gray,Devin,Gray,False,NBA
1516,Ed Gray,Ed,Gray,False,NBA
1026,Evric Gray,Evric,Gray,False,NBA
76859,Gary Gray,Gary,Gray,False,NBA
1627982,Josh Gray,Josh,Gray,False,NBA
76860,Leonard Gray,Leonard,Gray,False,NBA
1630564,RaiQuan Gray,RaiQuan,Gray,False,NBA
76861,Stuart Gray,Stuart,Gray,False,NBA
76862,Sylvester Gray,Sylvester,Gray,False,NBA
76863,Wyndol Gray,Wyndol,Gray,False,NBA
81,Jeff Grayer,Jeff,Grayer,False,NBA
76865,Bob Greacen,Bob,Greacen,False,NBA
920,A.C. Green,A.C.,Green,False,NBA
1631260,AJ Green,AJ,Green,True,NBA
201980,Danny Green,Danny,Green,False,NBA
101209,Devin Green,Devin,Green,False,NBA
203110,Draymond Green,Draymond,Green,True,NBA
203475,Erick Green,Erick,Green,False,NBA
101123,Gerald Green,Gerald,Green,False,NBA
203210,JaMychal Green,JaMychal,Green,False,NBA
1630224,Jalen Green,Jalen,Green,True,NBA
1629750,Javonte Green,Javonte,Green,True,NBA
201145,Jeff Green,Jeff,Green,True,NBA
76867,Johnny Green,Johnny,Green,False,NBA
1630182,Josh Green,Josh,Green,True,NBA
76868,Ken Green,Ken,Green,False,NBA
76869,Kenny Green,Kenny,Green,False,NBA
600011,Lamar Green,Lamar,Green,False,NBA
1036,Litterial Green,Litterial,Green,False,NBA
76872,Luther Green,Luther,Green,False,NBA
76873,Mike Green,Mike,Green,False,NBA
76874,Rickey Green,Rickey,Green,False,NBA
76875,Sean Green,Sean,Green,False,NBA
76877,Si Green,Si,Green,False,NBA
76876,Sidney Green,Sidney,Green,False,NBA
76878,Steve Green,Steve,Green,False,NBA
201192,Taurean Green,Taurean,Green,False,NBA
76879,Tommy Green,Tommy,Green,False,NBA
2584,Willie Green,Willie,Green,False,NBA
201590,Donte Greene,Donte,Greene,False,NBA
101158,Orien Greene,Orien,Greene,False,NBA
76880,Jerry Greenspan,Jerry,Greenspan,False,NBA
76881,David Greenwood,David,Greenwood,False,NBA
76882,Hal Greer,Hal,Greer,False,NBA
2696,Lynn Greer,Lynn,Greer,False,NBA
76883,Gary Gregor,Gary,Gregor,False,NBA
76884,Claude Gregory,Claude,Gregory,False,NBA
76885,John Greig,John,Greig,False,NBA
76886,Norm Grekin,Norm,Grekin,False,NBA
76887,Kevin Grevey,Kevin,Grevey,False,NBA
1631100,AJ Griffin,AJ,Griffin,False,NBA
1559,Adrian Griffin,Adrian,Griffin,False,NBA
201933,Blake Griffin,Blake,Griffin,False,NBA
2204,Eddie Griffin,Eddie,Griffin,False,NBA
76888,Greg Griffin,Greg,Griffin,False,NBA
76889,Paul Griffin,Paul,Griffin,False,NBA
201981,Taylor Griffin,Taylor,Griffin,False,NBA
76890,Darrell Griffith,Darrell,Griffith,False,NBA
76891,Chuck Grigsby,Chuck,Grigsby,False,NBA
1629656,Quentin Grimes,Quentin,Grimes,True,NBA
1575,Derek Grimm,Derek,Grimm,False,NBA
76893,George Grimshaw,George,Grimshaw,False,NBA
76894,Dick Groat,Dick,Groat,False,NBA
76895,Bob Gross,Bob,Gross,False,NBA
76896,Jerry Grote,Jerry,Grote,False,NBA
76897,Alex Groza,Alex,Groza,False,NBA
101219,Anthony Grundy,Anthony,Grundy,False,NBA
76899,Ernie Grunfeld,Ernie,Grunfeld,False,NBA
76900,Gene Guarilia,Gene,Guarilia,False,NBA
76901,Petur Gudmundsson,Petur,Gudmundsson,False,NBA
1629741,Marko Guduric,Marko,Guduric,False,NBA
76902,Richie Guerin,Richie,Guerin,False,NBA
1631338,Mouhamadou Gueye,Mouhamadou,Gueye,False,NBA
1631243,Mouhamed Gueye,Mouhamed,Gueye,True,NBA
339,Tom Gugliotta,Tom,Gugliotta,False,NBA
76903,Andres Guibert,Andres,Guibert,False,NBA
76904,Jay Guidinger,Jay,Guidinger,False,NBA
76905,Coulby Gunther,Coulby,Gunther,False,NBA
76906,Dave Gunther,Dave,Gunther,False,NBA
76907,Al Guokas,Al,Guokas,False,NBA
76908,Matt Guokas,Matt,Guokas,False,NBA
76909,Matt Guokas,Matt,Guokas,False,NBA
203268,Jorge Gutierrez,Jorge,Gutierrez,False,NBA
1629657,Kyle Guy,Kyle,Guy,False,NBA
2062,A.J. Guyton,A.J.,Guyton,False,NBA
2775,Ha Seung-jin,,Ha Seung-jin,False,NBA
1629060,Rui Hachimura,Rui,Hachimura,True,NBA
76910,Rudy Hackett,Rudy,Hackett,False,NBA
201632,Hamed Haddadi,Hamed,Haddadi,False,NBA
76911,Scott Haffner,Scott,Haffner,False,NBA
76912,Cliff Hagan,Cliff,Hagan,False,NBA
76913,Glenn Hagan,Glenn,Hagan,False,NBA
1630204,Ashton Hagans,Ashton,Hagans,False,NBA
76914,Bob Hahn,Bob,Hahn,False,NBA
76915,Al Hairston,Al,Hairston,False,NBA
76916,Happy Hairston,Happy,Hairston,False,NBA
76917,Lindsay Hairston,Lindsay,Hairston,False,NBA
201612,Malik Hairston,Malik,Hairston,False,NBA
203798,PJ Hairston,PJ,Hairston,False,NBA
2409,Marcus Haislip,Marcus,Haislip,False,NBA
76918,Chuck Halbert,Chuck,Halbert,False,NBA
76919,Harvey Halbrook,Harvey,Halbrook,False,NBA
76920,Bruce Hale,Bruce,Hale,False,NBA
917,Jack Haley,Jack,Haley,False,NBA
1630169,Tyrese Haliburton,Tyrese,Haliburton,True,NBA
76922,Shaler Halimon,Shaler,Halimon,False,NBA
1628985,Devon Hall,Devon,Hall,False,NBA
1629743,Donta Hall,Donta,Hall,False,NBA
1631160,Jordan Hall,Jordan,Hall,False,NBA
1630221,Josh Hall,Josh,Hall,False,NBA
200837,Mike Hall,Mike,Hall,False,NBA
1641790,PJ Hall,PJ,Hall,True,NBA
1629788,Tyler Hall,Tyler,Hall,False,NBA
76923,Jeff Halliburton,Jeff,Halliburton,False,NBA
1032,Darvin Ham,Darvin,Ham,False,NBA
984,Steve Hamer,Steve,Hamer,False,NBA
76925,Dale Hamilton,Dale,Hamilton,False,NBA
1627772,Daniel Hamilton,Daniel,Hamilton,False,NBA
76926,Dennis Hamilton,Dennis,Hamilton,False,NBA
202706,Jordan Hamilton,Jordan,Hamilton,False,NBA
203120,Justin Hamilton,Justin,Hamilton,False,NBA
76927,Ralph Hamilton,Ralph,Hamilton,False,NBA
1888,Richard Hamilton,Richard,Hamilton,False,NBA
76928,Roylee Hamilton,Roylee,Hamilton,False,NBA
76929,Steve Hamilton,Steve,Hamilton,False,NBA
2347,Tang Hamilton,Tang,Hamilton,False,NBA
676,Thomas Hamilton,Thomas,Hamilton,False,NBA
1985,Zendon Hamilton,Zendon,Hamilton,False,NBA
903,Geert Hammink,Geert,Hammink,False,NBA
67,Tom Hammonds,Tom,Hammonds,False,NBA
1627773,AJ Hammons,AJ,Hammons,False,NBA
1630181,R.J. Hampton,R.J.,Hampton,False,NBA
241,Darrin Hancock,Darrin,Hancock,False,NBA
1052,Ben Handlogten,Ben,Handlogten,False,NBA
76935,Cecil Hankins,Cecil,Hankins,False,NBA
76936,Phil Hankinson,Phil,Hankinson,False,NBA
1628605,Dusty Hannahs,Dusty,Hannahs,False,NBA
76937,Alex Hannum,Alex,Hannum,False,NBA
76938,Don Hanrahan,Don,Hanrahan,False,NBA
76939,Rollen Hans,Rollen,Hans,False,NBA
203162,Ben Hansbrough,Ben,Hansbrough,False,NBA
201946,Tyler Hansbrough,Tyler,Hansbrough,False,NBA
76942,Bob Hansen,Bob,Hansen,False,NBA
76940,Glenn Hansen,Glenn,Hansen,False,NBA
76941,Lars Hansen,Lars,Hansen,False,NBA
2580,Travis Hansen,Travis,Hansen,False,NBA
1682,Reggie Hanson,Reggie,Hanson,False,NBA
76944,Bill Hanzlik,Bill,Hanzlik,False,NBA
202376,Luke Harangody,Luke,Harangody,False,NBA
358,Anfernee Hardaway,Anfernee,Hardaway,False,NBA
896,Tim Hardaway,Tim,Hardaway,False,NBA
203501,Tim Hardaway Jr.,Tim,Hardaway Jr.,True,NBA
201935,James Harden,James,Harden,True,NBA
76945,Reggie Harding,Reggie,Harding,False,NBA
76946,Charlie Hardnett,Charlie,Hardnett,False,NBA
76947,Alan Hardy,Alan,Hardy,False,NBA
1630702,Jaden Hardy,Jaden,Hardy,True,NBA
76948,James Hardy,James,Hardy,False,NBA
76949,John Hargis,John,Hargis,False,NBA
1641989,Elijah Harkless,Elijah,Harkless,True,NBA
203090,Maurice Harkless,Maurice,Harkless,False,NBA
76950,Jerry Harkness,Jerry,Harkness,False,NBA
76951,Skip Harlicka,Skip,Harlicka,False,NBA
76952,Jerome Harmon,Jerome,Harmon,False,NBA
157,Derek Harper,Derek,Harper,False,NBA
1629607,Jared Harper,Jared,Harper,False,NBA
202712,Justin Harper,Justin,Harper,False,NBA
76954,Mike Harper,Mike,Harper,False,NBA
166,Ron Harper,Ron,Harper,False,NBA
1631199,Ron Harper Jr.,Ron,Harper Jr.,True,NBA
1723,Matt Harpring,Matt,Harpring,False,NBA
1626149,Montrezl Harrell,Montrezl,Harrell,False,NBA
202725,Josh Harrellson,Josh,Harrellson,False,NBA
2492,Adam Harrington,Adam,Harrington,False,NBA
1733,Al Harrington,Al,Harrington,False,NBA
2454,Junior Harrington,Junior,Harrington,False,NBA
970,Othella Harrington,Othella,Harrington,False,NBA
76956,Art Harris,Art,Harris,False,NBA
76957,Bernie Harris,Bernie,Harris,False,NBA
76959,Bob Harris,Bob,Harris,False,NBA
76958,Chris Harris,Chris,Harris,False,NBA
2734,Devin Harris,Devin,Harris,False,NBA
203548,Elias Harris,Elias,Harris,False,NBA
203914,Gary Harris,Gary,Harris,True,NBA
1630223,Jalen Harris,Jalen,Harris,False,NBA
203925,Joe Harris,Joe,Harris,False,NBA
1630284,Kevon Harris,Kevon,Harris,True,NBA
446,Lucious Harris,Lucious,Harris,False,NBA
202412,Manny Harris,Manny,Harris,False,NBA
